"","IND_costdiff_secondlast_lstransaction","Z_totalcount","IND_car_age_last3coverage","IND_0_25_percentile_shopping_pt_state","IND_25_50_percentile_shopping_pt_state","IND_50_75_percentile_shopping_pt_state","Ind_D_equalto_most_popular_D_in_state_switch_likelihood","Ind_duration_previous_last_secondlast_different","A","D","E","G","y","Z_time_diff_last_secondlast","IND_time_12_18","Ind_A_same_first_to_last_switch_likelihood","Ind_B_same_first_to_last_switch_likelihood","Z_cost_positivecount","homeowner","Ind_G_same_first_to_last_switch_likelihood","Ind_C_equalto_most_popular_C_in_state_switch_likelihood"
"66978",0,1,0,0,1,0,1,0,2,2,1,4,1,120,1,0,0,1,1,0,0
"66979",0,2,0,0,1,0,0,0,2,3,0,3,1,240,0,1,1,2,0,1,1
"66980",0,2,0,0,0,0,1,0,1,3,1,1,1,120,1,0,0,1,1,0,0
"66981",0,4,0,0,1,0,0,0,1,3,1,3,0,180,1,0,0,3,1,0,0
"66982",0,1,0,1,0,0,0,0,1,3,0,2,1,60,0,1,0,1,1,0,1
"66983",1,5,0,0,1,0,0,0,2,3,1,3,0,0,1,1,0,3,1,0,1
"66984",0,3,0,0,1,0,0,0,1,1,1,2,0,0,1,1,1,2,0,1,0
"66985",0,4,0,0,0,1,1,0,1,2,1,3,0,60,0,0,1,2,1,1,1
"66986",0,3,0,0,0,1,0,0,1,3,1,4,0,240,1,1,0,2,1,0,1
"66987",0,4,0,0,0,1,0,0,2,3,0,3,0,60,1,1,0,3,1,0,1
"66988",0,2,0,0,0,1,1,0,0,3,0,3,0,120,1,0,0,1,1,0,1
"66989",0,1,0,1,0,0,0,0,1,3,1,3,0,360,0,0,0,1,1,0,0
"66990",0,4,0,0,0,0,0,0,1,3,0,3,0,240,1,0,1,2,0,1,1
"66991",0,1,0,1,0,0,0,0,1,3,0,3,1,0,0,0,0,0,1,0,0
"66992",1,2,0,0,0,1,1,0,0,1,0,2,0,300,1,1,1,1,1,1,0
"66993",0,4,0,0,0,1,0,0,0,3,0,2,1,60,1,1,1,2,0,1,1
"66994",0,1,0,0,0,1,0,0,1,3,1,4,0,540,1,0,0,1,1,0,0
"66995",0,3,0,0,0,1,1,0,0,2,0,2,0,900,0,1,1,1,0,1,1
"66996",0,2,0,0,1,0,1,0,0,2,0,2,0,120,0,1,0,1,0,0,0
"66997",1,6,0,0,0,0,0,0,1,3,0,3,1,300,0,1,0,3,0,0,1
"66998",1,6,0,0,0,0,0,0,0,3,0,3,0,120,0,1,0,3,0,0,0
"66999",0,2,0,1,0,0,0,0,1,3,0,3,1,0,1,0,0,1,0,1,1
"67000",0,0,0,0,1,0,0,0,1,3,1,3,0,120,0,0,0,0,1,0,0
"67001",0,4,0,0,0,0,0,1,1,3,1,2,1,4740,1,0,1,1,1,1,1
"67002",0,6,0,0,0,1,0,0,2,3,1,3,0,780,0,1,0,3,1,0,1
"67003",0,3,0,0,1,0,1,0,0,2,0,2,0,1560,1,0,0,1,1,0,1
"67004",0,4,0,0,0,1,0,0,1,3,1,3,0,60,0,0,0,3,0,0,1
"67005",1,3,0,1,0,0,0,0,1,3,0,3,0,0,1,1,0,2,1,0,1
"67006",0,1,0,1,0,0,1,0,2,2,0,1,1,300,0,0,0,0,0,0,0
"67007",0,1,1,1,0,0,0,0,1,3,1,1,1,1020,1,0,0,0,1,0,0
"67008",0,1,0,0,1,0,1,0,1,1,1,3,0,240,1,0,0,1,1,0,0
"67009",0,1,0,1,0,0,0,0,1,3,1,1,1,240,0,0,0,0,1,0,0
"67010",0,1,0,1,0,0,1,0,0,3,0,2,1,60,1,1,0,0,1,0,1
"67011",0,5,0,0,0,0,0,0,1,3,1,3,0,60,0,0,0,4,1,0,0
"67012",0,3,0,0,0,1,0,0,1,3,1,1,0,240,0,0,1,2,1,1,1
"67013",0,3,0,0,0,1,0,0,1,3,1,3,0,120,1,0,0,3,1,0,1
"67014",0,2,0,0,0,1,1,0,1,2,1,3,0,180,1,1,1,1,1,1,0
"67015",0,2,0,1,0,0,1,0,1,2,0,2,0,60,0,1,0,2,1,0,1
"67016",0,1,1,1,0,0,1,0,0,2,0,3,0,300,1,1,1,0,0,1,1
"67017",0,1,1,1,0,0,0,0,0,3,0,2,1,60,1,0,0,0,0,0,1
"67018",0,2,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0
"67019",1,3,0,1,0,0,0,0,1,3,1,2,0,120,0,1,1,2,0,1,1
"67020",1,5,0,0,0,0,1,0,2,1,1,3,0,60,1,1,0,2,0,0,1
"67021",1,2,0,0,1,0,0,0,1,3,0,1,0,120,1,0,0,1,1,0,0
"67022",0,2,0,0,0,0,0,0,2,3,0,2,1,60,1,0,0,1,1,0,1
"67023",0,1,0,0,0,1,0,0,1,3,1,3,0,180,1,0,0,0,0,0,0
"67024",1,4,0,0,0,1,0,0,1,2,1,4,1,360,0,0,0,2,0,0,0
"67025",1,2,0,0,1,0,1,0,0,2,0,2,1,120,0,0,0,1,0,0,0
"67026",0,2,0,0,0,1,0,0,1,2,1,2,1,180,1,0,0,0,0,0,1
"67027",0,5,0,0,1,0,0,0,1,3,0,3,0,360,1,1,0,2,1,0,1
"67028",0,2,0,1,0,0,0,0,2,3,0,2,0,60,0,1,0,1,0,0,0
"67029",0,3,0,0,1,0,0,0,1,3,1,3,0,60,0,0,1,2,1,1,1
"67030",0,1,0,0,1,0,0,0,1,3,1,2,1,180,1,1,0,1,1,0,0
"67031",0,1,0,0,0,1,0,0,2,3,1,3,0,180,1,1,0,0,1,0,0
"67032",0,2,0,0,0,1,1,0,1,2,0,2,0,120,1,0,0,1,1,0,0
"67033",1,4,0,0,1,0,0,1,1,3,1,3,0,0,1,0,0,3,0,0,0
"67034",0,2,0,0,0,1,0,0,1,2,1,4,1,60,1,0,0,1,1,0,0
"67035",0,1,0,0,0,1,1,0,1,2,1,2,0,60,0,1,1,1,0,1,0
"67036",0,3,0,0,0,1,0,0,1,3,1,1,1,60,0,0,0,2,1,0,0
"67037",0,5,0,0,0,1,1,0,1,1,1,2,0,300,1,1,1,4,1,1,1
"67038",0,4,0,0,0,1,0,0,1,3,1,4,0,60,1,0,0,4,0,0,0
"67039",1,3,0,0,1,0,1,1,1,2,1,1,1,60,1,1,0,2,0,0,1
"67040",0,1,1,1,0,0,1,0,1,1,1,1,0,60,1,0,0,0,0,0,0
"67041",1,4,0,0,1,0,0,0,1,2,0,2,1,300,0,0,0,3,0,0,0
"67042",0,3,0,0,0,1,1,0,1,2,1,3,0,60,0,0,0,1,1,0,0
"67043",0,5,0,0,0,0,0,0,2,3,0,3,1,0,0,1,0,2,0,0,0
"67044",0,4,0,0,1,0,0,0,1,3,1,3,0,60,1,1,0,2,0,0,1
"67045",1,3,0,0,0,1,1,0,0,2,0,2,1,60,0,1,0,1,0,1,1
"67046",0,2,0,0,0,1,0,0,1,3,0,2,0,0,1,0,0,1,1,0,0
"67047",0,0,0,0,0,1,0,0,0,1,0,2,0,60,1,0,0,0,0,0,0
"67048",1,1,1,1,0,0,0,0,1,3,0,3,0,60,0,0,0,1,1,0,0
"67049",0,3,0,0,0,1,0,0,0,3,0,3,0,1560,1,0,0,1,0,0,1
"67050",1,1,0,1,0,0,0,0,1,3,1,3,1,780,1,0,0,1,0,1,0
"67051",0,4,0,0,1,0,0,0,1,3,1,3,1,60,0,0,1,3,1,1,0
"67052",0,1,0,1,0,0,0,0,1,3,1,2,0,120,1,0,0,1,1,0,0
"67053",1,2,0,1,0,0,1,0,2,1,0,1,1,120,0,1,1,1,0,1,1
"67054",0,6,0,0,0,0,0,0,1,3,1,2,0,180,0,1,0,5,0,0,1
"67055",0,5,0,0,0,1,0,0,0,3,0,2,0,180,1,1,0,1,0,0,0
"67056",0,3,0,0,1,0,0,0,1,3,0,1,0,60,0,0,0,2,0,0,0
"67057",0,5,0,0,0,1,0,0,1,3,1,3,0,120,1,0,0,2,1,0,0
"67058",0,4,0,0,0,1,0,0,0,3,0,3,0,120,1,1,1,2,1,1,0
"67059",1,1,1,1,0,0,0,0,2,2,0,2,1,60,1,1,0,1,0,0,0
"67060",0,2,0,0,0,1,0,0,1,3,0,4,0,60,1,0,1,2,0,1,1
"67061",0,2,0,1,0,0,1,0,1,2,0,3,0,0,1,1,0,2,0,0,0
"67062",0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1
"67063",0,2,0,1,0,0,1,0,1,3,1,2,0,120,1,1,0,2,0,0,0
"67064",0,2,0,1,0,0,0,0,1,3,1,2,0,780,1,0,1,2,1,1,1
"67065",1,1,1,1,0,0,1,0,1,2,0,2,1,60,1,0,0,1,0,0,0
"67066",0,5,0,0,0,0,0,0,0,3,0,1,1,60,0,1,0,1,0,1,0
"67067",0,5,0,0,0,0,1,0,2,2,1,3,0,120,1,1,1,1,1,1,1
"67068",0,4,0,0,0,1,0,0,1,3,1,1,0,300,1,1,0,2,0,0,1
"67069",0,1,0,1,0,0,1,0,0,2,0,3,1,0,1,1,1,0,1,1,0
"67070",0,1,1,1,0,0,1,0,1,2,1,1,0,60,0,0,0,0,1,0,1
"67071",0,2,0,0,1,0,0,0,1,3,0,2,0,60,1,1,0,2,1,0,1
"67072",0,4,0,0,0,1,1,0,0,2,0,1,0,60,0,1,1,1,0,1,1
"67073",0,2,0,0,1,0,0,0,1,3,1,4,1,60,1,0,0,1,1,1,0
"67074",1,4,0,0,1,0,0,0,2,3,0,2,0,60,1,0,0,3,1,0,1
"67075",0,3,0,0,1,0,1,0,1,2,0,2,0,960,1,0,0,2,0,0,0
"67076",0,3,0,0,1,0,0,0,1,3,0,2,0,60,1,0,0,1,0,0,0
"67077",0,4,0,0,0,1,1,0,1,2,1,2,0,60,1,1,1,2,1,1,0
"67078",0,3,0,0,1,0,1,0,1,1,1,3,0,60,0,0,0,2,0,0,0
"67079",0,2,0,1,0,0,1,0,1,1,1,1,0,300,1,0,1,1,0,1,1
"67080",0,3,0,0,1,0,0,0,0,3,0,1,0,240,1,1,0,1,0,0,0
"67081",0,4,0,0,0,0,0,0,0,3,0,1,0,120,0,1,0,1,0,0,1
"67082",0,1,0,1,0,0,1,0,2,2,0,2,0,420,0,1,1,0,1,1,0
"67083",0,2,0,0,1,0,1,0,1,3,0,2,0,60,0,0,0,2,0,0,0
"67084",0,1,0,1,0,0,0,0,0,3,0,3,0,120,1,0,0,1,0,0,0
"67085",1,3,0,1,0,0,0,0,0,3,0,3,0,120,1,0,0,3,0,0,0
"67086",1,4,0,0,0,1,1,0,1,1,0,4,1,60,0,1,0,3,0,1,0
"67087",0,3,0,0,0,0,1,0,2,1,0,2,1,420,0,1,0,2,1,1,0
"67088",0,1,0,0,0,1,0,0,0,2,0,3,1,11220,1,0,0,0,0,0,0
"67089",0,1,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,1,1,0,0
"67090",0,2,0,1,0,0,1,0,0,1,0,2,0,60,1,0,0,1,1,0,0
"67091",0,3,0,0,0,0,0,0,1,3,1,1,1,120,0,1,0,3,0,0,0
"67092",0,4,0,0,0,1,0,0,1,3,0,3,0,180,1,0,0,1,1,0,1
"67093",0,3,0,0,0,1,0,0,1,3,1,4,0,120,1,1,1,3,1,1,0
"67094",0,1,0,0,1,0,0,0,2,3,1,4,0,180,1,0,0,1,1,0,0
"67095",0,1,0,0,1,0,0,0,1,3,1,2,0,300,1,0,0,1,1,0,0
"67096",1,4,0,0,0,0,1,0,1,2,1,2,1,60,0,1,1,3,1,1,1
"67097",1,2,0,0,1,0,0,0,1,3,0,3,0,60,1,0,0,2,1,0,0
"67098",0,3,0,0,0,1,0,0,2,3,1,3,0,26400,1,0,0,2,1,0,0
"67099",0,3,0,0,1,0,0,0,2,3,1,2,0,60,0,1,0,1,1,0,1
"67100",0,1,1,1,0,0,1,0,2,2,0,3,0,60,1,1,1,0,0,1,1
"67101",0,2,0,0,1,0,0,0,0,3,0,3,0,60,1,0,0,2,0,0,0
"67102",0,2,0,1,0,0,0,1,2,3,1,3,1,60,1,0,0,1,1,0,0
"67103",0,2,0,1,0,0,0,0,1,3,0,1,0,960,0,0,1,2,0,1,0
"67104",0,3,0,1,0,0,0,0,2,3,0,1,0,3060,1,1,0,1,1,0,1
"67105",1,3,0,0,0,1,1,0,1,3,0,1,0,120,1,0,0,1,1,0,0
"67106",0,2,0,0,0,1,0,0,1,3,0,3,0,1140,1,0,1,1,0,1,0
"67107",0,2,0,0,0,1,1,0,1,2,0,3,0,60,1,0,1,1,0,1,0
"67108",0,1,0,0,1,0,0,0,1,2,1,2,1,120,1,0,0,1,0,0,1
"67109",0,2,0,0,0,1,0,0,1,3,1,3,0,2340,1,0,1,0,1,1,1
"67110",0,2,0,0,1,0,0,0,2,3,0,1,1,3120,1,1,0,2,1,1,0
"67111",1,5,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,3,0,0,0
"67112",0,3,0,0,0,0,1,0,0,2,0,2,0,60,1,1,0,1,1,0,0
"67113",0,2,0,0,1,0,0,0,0,3,0,3,1,60,1,0,0,2,0,0,1
"67114",0,1,1,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,1,0,1
"67115",0,2,0,0,0,1,0,0,1,3,0,3,0,60,1,0,1,2,1,1,1
"67116",0,1,0,0,1,0,1,0,1,1,1,1,0,960,0,0,0,0,0,0,1
"67117",0,1,0,1,0,0,0,0,1,3,1,2,0,780,0,0,0,0,1,0,0
"67118",0,1,1,1,0,0,0,0,1,3,0,1,1,60,1,0,0,0,0,0,0
"67119",0,2,0,0,1,0,1,0,0,1,0,1,0,60,1,0,1,2,1,1,0
"67120",0,3,0,1,0,0,0,0,1,3,0,4,0,60,0,0,0,1,0,0,0
"67121",0,2,0,0,0,1,1,0,1,2,0,3,0,180,1,0,0,2,0,0,1
"67122",0,3,0,0,1,0,0,0,1,3,1,2,1,180,1,1,1,2,1,1,1
"67123",0,1,0,1,0,0,0,0,2,3,1,3,0,240,0,0,0,1,1,0,0
"67124",0,0,0,0,1,0,1,0,0,2,0,3,0,2040,1,0,0,0,0,0,0
"67125",0,1,0,1,0,0,0,0,1,3,0,2,1,0,0,0,0,1,1,0,1
"67126",0,3,0,0,0,0,0,0,1,1,1,1,1,60,1,0,0,2,1,0,0
"67127",0,1,0,0,1,0,0,0,1,3,1,4,0,60,1,0,1,1,0,1,0
"67128",0,3,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,2,1,0,0
"67129",0,4,0,0,0,1,0,0,0,3,0,2,0,0,1,1,0,3,0,0,0
"67130",1,2,0,0,1,0,0,0,1,3,0,1,1,60,1,1,0,1,0,1,0
"67131",0,3,0,0,1,0,0,0,1,3,0,3,0,120,0,0,0,2,1,0,0
"67132",0,5,0,0,0,1,1,0,1,1,0,3,0,600,0,1,0,1,1,0,1
"67133",0,3,0,0,1,0,0,0,0,3,0,1,1,120,0,1,1,1,0,1,1
"67134",0,2,0,0,1,0,0,0,0,3,0,2,0,2520,1,0,0,1,1,0,0
"67135",0,3,0,1,0,0,1,0,2,2,1,3,0,120,0,1,1,1,1,1,0
"67136",1,2,0,1,0,0,0,0,1,3,1,2,0,120,1,0,0,1,1,0,1
"67137",0,2,0,0,1,0,1,0,2,2,1,1,0,60,1,1,0,1,1,0,1
"67138",0,6,0,0,0,1,0,0,0,3,0,1,1,120,1,1,1,3,1,1,1
"67139",0,3,0,0,0,0,1,1,0,2,0,1,0,0,1,1,0,1,1,0,0
"67140",0,3,0,0,0,1,1,0,0,3,0,1,0,240,1,1,1,1,0,1,0
"67141",0,1,0,1,0,0,1,0,1,2,1,4,0,120,0,0,0,1,1,0,0
"67142",1,3,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,2,1,0,0
"67143",0,2,0,0,1,0,1,0,0,2,0,2,0,60,1,0,0,2,0,0,1
"67144",1,5,0,0,1,0,0,0,1,3,0,3,0,180,1,1,1,4,1,1,0
"67145",0,5,0,0,1,0,0,0,1,3,0,2,0,0,1,0,1,2,0,1,0
"67146",0,3,0,0,0,1,1,0,1,1,0,3,0,420,1,0,0,2,0,0,0
"67147",0,0,1,1,0,0,0,0,2,3,1,2,1,60,1,0,0,0,0,1,0
"67148",0,4,0,0,0,0,0,0,1,3,1,1,0,1380,0,1,1,2,0,1,1
"67149",0,3,0,0,0,0,1,0,0,1,0,1,0,720,1,0,0,1,0,0,0
"67150",0,2,0,0,1,0,0,0,1,3,0,2,1,0,0,1,0,1,0,1,0
"67151",0,5,0,0,0,0,1,0,2,2,1,1,0,60,1,1,0,2,1,0,1
"67152",0,1,1,1,0,0,0,0,0,3,1,3,1,120,0,1,0,0,1,1,0
"67153",0,4,0,0,1,0,0,0,1,3,0,3,0,120,1,1,0,1,1,0,1
"67154",0,3,0,1,0,0,1,0,0,1,0,3,0,60,1,1,0,2,0,0,0
"67155",1,3,0,0,1,0,0,0,0,3,0,3,0,600,0,0,0,2,0,0,0
"67156",1,6,0,0,0,0,1,0,1,3,1,2,0,180,1,1,0,4,1,0,1
"67157",0,1,0,0,1,0,0,0,1,3,0,2,0,1980,0,1,1,1,1,1,1
"67158",0,1,0,0,0,1,1,0,0,3,0,2,0,60,0,0,0,1,1,0,1
"67159",0,3,0,1,0,0,0,0,1,3,1,2,0,180,1,0,1,2,0,1,0
"67160",0,4,0,0,0,0,1,0,0,1,0,4,1,60,1,0,0,1,0,0,1
"67161",0,3,0,0,1,0,1,0,1,2,0,3,0,240,1,0,0,1,1,0,1
"67162",1,7,0,0,0,0,1,0,1,1,1,3,0,0,1,1,1,4,0,1,0
"67163",0,3,0,0,1,0,1,0,2,2,0,1,0,300,0,1,1,1,0,1,0
"67164",0,3,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,1,0,0
"67165",1,2,0,1,0,0,0,0,1,3,0,4,0,8880,1,0,0,2,1,0,0
"67166",0,4,0,0,1,0,0,0,0,3,0,2,0,60,0,1,1,1,0,1,1
"67167",0,2,0,0,1,0,0,0,1,3,0,3,0,120,0,0,0,1,1,0,1
"67168",0,2,0,0,1,0,0,0,2,3,0,1,0,60,1,0,0,2,0,0,0
"67169",0,1,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,0
"67170",0,3,0,0,1,0,1,0,0,2,0,1,0,60,0,1,0,1,0,0,1
"67171",0,1,0,0,0,1,0,1,0,1,0,1,0,120,0,1,0,0,0,0,0
"67172",0,4,0,0,0,0,1,0,2,2,1,3,0,3480,1,0,0,3,1,0,1
"67173",1,6,0,0,0,0,0,0,1,2,1,4,0,60,0,1,1,4,1,1,1
"67174",0,2,0,0,1,0,1,0,0,1,0,2,1,60,0,1,0,1,0,1,1
"67175",0,3,0,0,1,0,0,0,1,3,1,1,1,840,1,1,1,1,1,1,1
"67176",0,3,0,0,1,0,0,0,1,3,1,3,0,120,0,1,0,3,0,0,0
"67177",0,2,0,1,0,0,0,0,1,3,1,3,0,120,1,0,1,1,1,1,1
"67178",0,2,0,0,1,0,0,0,1,3,1,1,0,120,1,0,0,2,0,0,1
"67179",0,2,0,1,0,0,0,0,2,2,1,2,0,120,1,0,0,2,0,0,0
"67180",1,1,1,1,0,0,0,0,0,3,1,3,1,60,0,1,0,1,1,0,0
"67181",0,1,0,1,0,0,0,0,1,3,1,3,1,960,1,0,0,1,1,0,1
"67182",0,4,0,0,0,0,0,0,1,3,0,2,1,60,0,0,0,1,1,0,0
"67183",0,2,0,0,0,1,0,0,2,3,1,1,0,480,1,1,0,1,1,0,0
"67184",0,4,0,0,1,0,1,0,2,3,1,1,0,180,1,1,0,2,1,0,0
"67185",0,1,0,1,0,0,0,0,0,3,0,2,0,60,1,1,0,0,1,0,0
"67186",0,2,0,0,0,1,0,0,1,3,1,3,0,120,0,0,0,2,1,0,0
"67187",0,1,0,0,1,0,0,0,1,3,0,1,0,720,0,0,0,0,1,0,0
"67188",0,3,1,0,1,0,0,0,1,3,1,2,0,60,1,0,0,1,1,0,0
"67189",0,1,0,1,0,0,0,0,1,3,1,3,1,3360,1,0,1,1,1,1,0
"67190",0,3,0,0,1,0,0,0,0,1,0,4,0,240,1,0,0,3,1,0,0
"67191",0,1,0,0,0,1,0,0,0,3,0,2,0,60,1,0,0,1,0,0,0
"67192",0,3,0,0,0,1,1,1,2,1,0,2,0,660,1,1,1,2,0,1,0
"67193",0,2,0,0,1,0,0,0,1,3,0,2,0,300,1,0,0,0,0,0,0
"67194",0,1,0,0,0,1,0,0,1,3,1,2,0,120,0,0,1,1,0,1,0
"67195",1,2,0,1,0,0,0,0,1,3,1,2,1,60,1,0,1,2,0,1,0
"67196",0,4,0,0,0,1,0,0,1,3,1,3,0,60,1,0,1,2,1,1,1
"67197",0,4,0,0,0,1,0,0,2,3,1,3,1,60,1,1,0,1,0,0,1
"67198",0,2,0,0,1,0,1,0,1,1,1,2,0,60,0,0,1,2,0,1,0
"67199",0,2,0,0,0,0,0,0,0,3,0,2,0,60,0,0,0,1,0,0,0
"67200",0,2,0,1,0,0,0,0,2,3,0,1,1,120,1,1,0,0,1,1,0
"67201",0,3,0,0,0,0,1,0,1,2,1,2,0,600,0,0,0,2,0,0,1
"67202",1,5,0,0,0,1,1,1,2,2,0,2,1,60,1,1,0,3,0,0,0
"67203",0,9,0,0,0,0,0,0,1,3,1,4,0,180,1,0,0,6,1,0,0
"67204",0,3,0,0,0,0,0,0,1,3,0,1,0,420,1,0,0,2,0,0,0
"67205",0,3,0,0,1,0,0,1,0,3,0,2,0,60,1,1,0,1,0,0,0
"67206",0,6,0,0,0,1,0,0,1,3,0,3,0,420,1,0,1,3,0,1,0
"67207",0,3,0,0,0,0,0,0,0,3,0,1,0,3540,1,1,0,0,1,0,1
"67208",0,4,0,0,0,0,0,0,1,3,0,1,0,60,1,0,0,1,1,0,0
"67209",0,4,0,0,0,0,1,0,2,2,0,3,0,1200,0,1,0,3,0,0,1
"67210",0,2,0,0,1,0,1,0,2,2,1,3,0,240,1,1,0,2,1,0,0
"67211",0,2,0,1,0,0,0,0,0,3,0,1,0,240,1,0,0,1,0,0,0
"67212",1,3,0,0,1,0,0,0,2,1,0,3,1,120,1,1,0,2,1,0,1
"67213",0,3,0,1,0,0,1,0,1,2,1,3,0,300,1,0,0,2,1,0,0
"67214",0,1,0,1,0,0,1,0,1,1,0,2,0,0,1,0,1,0,1,1,0
"67215",0,1,0,1,0,0,1,0,1,1,1,2,0,60,1,0,0,1,1,0,0
"67216",0,6,0,0,0,1,0,0,2,2,1,2,0,60,0,1,1,3,1,1,1
"67217",0,2,0,0,0,1,1,0,0,2,0,2,0,60,0,1,0,1,0,0,1
"67218",0,2,0,0,1,0,0,0,1,3,0,2,0,240,1,1,0,1,1,0,0
"67219",1,2,0,1,0,0,0,0,1,3,0,3,0,1920,1,0,0,1,1,0,0
"67220",0,2,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,2,0,0,0
"67221",0,4,0,0,1,0,0,0,1,3,0,2,0,0,1,1,1,2,1,1,1
"67222",0,3,0,1,0,0,0,0,2,3,1,2,0,120,0,0,0,1,1,0,0
"67223",1,3,0,0,1,0,1,0,0,2,0,3,1,60,1,1,1,2,1,1,1
"67224",0,2,0,1,0,0,1,0,1,2,0,3,0,240,1,0,0,0,0,0,0
"67225",0,3,0,0,0,1,1,0,1,3,1,2,0,60,0,0,1,3,1,1,1
"67226",1,4,0,1,0,0,0,0,1,2,1,2,1,300,1,0,0,2,0,0,1
"67227",0,2,0,0,0,1,0,0,1,3,1,3,0,360,1,0,0,2,1,0,0
"67228",0,5,0,0,1,0,1,0,1,2,0,3,0,300,1,0,0,2,1,0,0
"67229",0,1,0,0,1,0,0,0,1,1,0,4,0,120,0,0,0,1,1,0,0
"67230",1,2,0,1,0,0,0,0,1,3,0,2,0,60,0,0,0,2,1,0,0
"67231",0,2,0,0,1,0,0,0,1,3,0,1,0,0,1,0,1,1,1,1,0
"67232",1,1,0,1,0,0,0,0,0,3,0,4,0,360,0,0,0,1,0,0,0
"67233",0,1,0,1,0,0,0,0,1,3,1,2,0,0,1,0,0,1,0,0,0
"67234",0,3,0,1,0,0,1,0,1,2,0,2,0,0,1,1,0,2,1,0,1
"67235",0,2,0,0,1,0,0,0,0,3,0,2,0,60,1,0,1,0,0,1,1
"67236",0,1,0,1,0,0,1,0,0,2,0,2,0,60,0,0,0,1,0,0,0
"67237",0,1,0,1,0,0,0,1,0,3,0,2,0,60,1,0,0,1,1,0,0
"67238",0,9,0,0,0,0,0,0,1,3,0,4,0,480,1,0,1,4,1,1,1
"67239",1,2,0,0,0,1,0,0,1,3,1,3,1,60,1,1,0,2,1,0,1
"67240",0,1,0,1,0,0,0,0,1,3,1,3,0,180,1,0,0,0,1,0,1
"67241",1,2,0,0,0,1,0,0,0,2,0,1,1,60,0,0,0,2,0,0,0
"67242",0,2,0,0,1,0,0,0,2,3,1,1,0,120,1,1,1,2,1,1,1
"67243",0,3,0,0,0,0,0,0,0,3,0,3,0,120,1,1,1,2,0,1,0
"67244",0,3,0,0,1,0,0,0,1,3,0,1,1,300,0,0,0,3,0,0,0
"67245",0,1,0,0,1,0,1,0,0,1,0,2,1,60,1,0,0,0,0,0,0
"67246",0,1,0,0,1,0,1,0,0,1,0,2,0,480,1,0,0,1,0,0,0
"67247",0,2,0,0,1,0,0,0,2,2,0,2,1,60,0,0,0,2,1,0,1
"67248",0,2,0,1,0,0,1,0,2,2,1,4,0,180,0,0,0,1,1,0,0
"67249",0,2,0,0,1,0,0,0,1,3,1,3,0,420,1,1,0,2,1,0,1
"67250",1,2,0,0,0,1,0,0,1,3,1,3,0,0,1,0,1,1,0,1,1
"67251",0,2,0,0,1,0,0,0,1,3,1,3,0,3300,1,0,0,2,1,0,0
"67252",0,5,0,0,0,0,0,0,1,3,1,2,0,120,1,0,1,3,0,1,0
"67253",0,3,0,0,0,0,1,0,0,2,0,1,1,60,1,0,0,2,0,0,1
"67254",0,4,0,0,0,1,0,0,1,1,0,2,0,60,1,0,1,3,0,1,0
"67255",0,3,0,1,0,0,1,0,0,2,0,1,0,60,0,1,0,1,0,0,1
"67256",0,1,0,1,0,0,0,0,1,3,1,4,0,120,1,0,0,0,1,0,0
"67257",0,3,0,0,0,0,1,0,0,1,0,2,0,60,1,0,0,2,1,0,0
"67258",0,5,0,0,1,0,1,0,1,1,0,3,0,60,1,1,0,1,1,0,1
"67259",0,4,0,0,0,1,0,0,1,3,1,3,1,360,0,0,0,1,0,0,1
"67260",0,3,0,0,1,0,1,0,1,1,1,3,0,60,0,0,0,3,1,0,0
"67261",0,2,0,0,0,1,0,0,1,3,1,2,1,60,0,0,0,2,1,1,1
"67262",0,4,0,0,0,0,0,0,2,3,1,2,0,2760,1,1,1,0,1,1,0
"67263",1,2,0,1,0,0,1,0,1,1,0,1,1,120,1,1,1,1,0,1,1
"67264",1,3,0,0,1,0,0,0,0,3,0,2,0,60,0,1,0,1,1,0,0
"67265",0,0,1,1,0,0,0,0,1,3,0,2,1,660,1,0,0,0,1,0,0
"67266",0,2,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0
"67267",0,2,0,0,1,0,1,0,2,1,0,1,0,60,1,1,1,1,1,1,0
"67268",1,2,0,1,0,0,0,0,2,2,1,3,0,60,1,0,0,1,0,0,0
"67269",0,4,0,0,0,0,0,0,1,3,1,2,0,120,1,0,0,3,1,0,0
"67270",0,3,1,0,0,1,1,0,0,1,0,1,0,180,1,1,0,0,1,0,1
"67271",0,4,0,0,0,0,1,0,1,2,0,4,0,60,1,0,1,3,0,1,0
"67272",0,0,0,1,0,0,1,0,0,3,0,3,0,60,0,0,0,0,1,0,0
"67273",0,4,0,0,0,1,1,0,1,2,1,1,0,180,1,0,0,1,0,0,1
"67274",0,3,0,0,1,0,1,0,1,2,1,2,0,60,1,0,0,1,0,0,0
